x,y
0.0,0.02
0.001340782122905028,0.02000004550929685
0.002681564245810056,0.0200002268659723
0.004022346368715084,0.020000633387346936
0.005363128491620112,0.020001353370002983
0.0067039106145251395,0.020002474089832335
0.008044692737430168,0.020004081802118424
0.009385474860335195,0.02000626174165986
0.010726256983240224,0.020009098122943002
0.012067039106145252,0.020012674140369873
0.013407821229050279,0.020017071968547087
0.014748603351955306,0.020022372762640857
0.016089385474860336,0.02002865665880238
0.017430167597765365,0.020036002774667324
0.01877094972067039,0.02004448920993255
0.02011173184357542,0.0200541930470125
0.021452513966480447,0.02006519035177723
0.022793296089385476,0.0200775561743735
0.024134078212290504,0.020091364550129706
0.02547486033519553,0.02010668850054507
0.026815642458100558,0.020123600034362987
0.028156424581005587,0.0201421701487279
0.029497206703910612,0.02016246883042474
0.03083798882681564,0.0201845650571995
0.03217877094972067,0.020208526799159094
0.0335195530726257,0.020234421020248358
0.03486033519553073,0.02026231367980162
0.036201117318435755,0.02029226973416599
0.03754189944134078,0.020324353138393144
0.03888268156424581,0.020358626847996185
0.04022346368715084,0.020395152820767724
0.04156424581005586,0.020433992018655298
0.042905027932960894,0.02047520440968975
0.04424581005586592,0.020518848969962186
0.04558659217877095,0.02056498368564477
0.04692737430167598,0.020613665555050533
0.04826815642458101,0.020664950590727146
0.04960893854748603,0.020718893821579425
0.05094972067039106,0.020775549295015346
0.052290502793296084,0.02083497007910995
0.053631284916201116,0.020897208264781728
0.05497206703910614,0.020962314967975723
0.05631284916201117,0.021030340331847638
0.057653631284916206,0.02110133352894314
0.058994413407821224,0.02117534276336645
0.06033519553072625,0.021252415272932392
0.06167597765363128,0.021332597331295843
0.06301675977653631,0.021415934250052702
0.06435754189944135,0.02150247038080639
0.06569832402234636,0.021592249117193863
0.0670391061452514,0.021685312896865285
0.06837988826815643,0.021781703203411294
0.06972067039106146,0.0218814605682321
0.07106145251396648,0.02198462457234245
0.07240223463687151,0.02209123384810676
0.07374301675977653,0.02220132608089858
0.07508379888268156,0.022314938010678794
0.07642458100558659,0.02243210543348694
0.07776536312849162,0.022552863202840178
0.07910614525139664,0.022677245231034423
0.08044692737430167,0.022805284490342474
0.08178770949720669,0.0229370130141038
0.08312849162011172,0.023072461897701034
0.08446927374301676,0.023211661299418138
0.08581005586592179,0.023354640441175478
0.08715083798882681,0.023501427609137083
0.08849162011173184,0.023652050154185603
0.08983240223463686,0.023806534492260514
0.0911731843575419,0.023964906104555428
0.09251396648044692,0.024127189537570322
0.09385474860335195,0.0242934084030149
0.09519553072625697,0.024463585377559317
0.09653631284916202,0.02463774220242866
0.09787709497206704,0.024815899682837927
0.09921787709497205,0.024998077687264253
0.1005586592178771,0.025184295146553435
0.10189944134078212,0.025374570052857946
0.10324022346368715,0.025568919458403932
0.10458100558659217,0.02576735947408471
0.10592178770949721,0.025969905267878762
0.10726256983240223,0.026176571063090143
0.10860335195530725,0.02638737013640976
0.10994413407821228,0.02660231481579586
0.11128491620111731,0.026821416478172672
0.11262569832402235,0.027044685546946043
0.11396648044692737,0.027272131489335417
0.11530726256983241,0.02750376281352159
0.11664804469273743,0.027739587065609982
0.11798882681564245,0.027979610826409464
0.11932960893854748,0.02822383970802695
0.1206703910614525,0.028472278350278324
0.12201117318435754,0.02872493041691649
0.12335195530726256,0.028981798591677536
0.1246927374301676,0.029242884574146595
0.12603351955307263,0.02950818907544471
0.12737430167597766,0.02977771181373893
0.1287150837988827,0.030051451509577685
0.1300558659217877,0.030329405881054008
0.13139664804469273,0.03061157163879944
0.13273743016759776,0.030897944480811665
0.1340782122905028,0.031188519087119435
0.13541899441340782,0.03148328911428839
0.13675977653631285,0.03178224718977192
0.13810055865921786,0.032085384906111424
0.13944134078212292,0.0323926928149907
0.14078212290502792,0.03270416042114935
0.14212290502793296,0.03301977617616082
0.143463687150838,0.03333952747208048
0.14480446927374302,0.03366340063496992
0.14614525139664805,0.03399138091830386
0.14748603351955306,0.034323452496266144
0.14882681564245812,0.03465959845694217
0.15016759776536312,0.03499980079541474
0.15150837988826815,0.035344040406771436
0.15284916201117318,0.035692297079031245
0.1541899441340782,0.036044549485998986
0.15553072625698325,0.036400775180056244
0.15687150837988825,0.0367609505848978
0.15821229050279328,0.03712505098822306
0.15955307262569832,0.03749305053439211
0.16089385474860335,0.03786492221705652
0.16223463687150838,0.038240637871775285
0.16357541899441339,0.0386201681686265
0.16491620111731845,0.039003482604826015
0.16625698324022345,0.03939054949736412
0.16759776536312848,0.039781335975672134
0.1689385474860335,0.040175807974330735
0.17027932960893855,0.040573930225832215
0.17162011173184358,0.040975666253409225
0.17296089385474858,0.04138097836394279
0.17430167597765361,0.0417898276409626
0.17564245810055865,0.04220217393775278
0.17698324022346368,0.042617975870576835
0.1783240223463687,0.04303719081203531
0.17966480446927371,0.043459774884570215
0.18100558659217877,0.043885682954130326
0.1823463687150838,0.04431486862401157
0.1836871508379888,0.044747284228887185
0.18502793296089384,0.04518288082904191
0.18636871508379887,0.045621608204825165
0.1877094972067039,0.04606341485133797
0.1890502793296089,0.04650824797336836
0.19039106145251394,0.04695605348059037
0.191731843575419,0.047406775983041424
0.19307262569832404,0.04786035878689298
0.19441340782122904,0.04831674389052969
0.19575418994413407,0.048775871980951443
0.1970949720670391,0.049237682430513435
0.1984357541899441,0.04970211329401859
0.19977653631284914,0.050169101306177244
0.2011173184357542,0.05063858187944779
0.20245810055865923,0.05111048910227303
0.20379888268156424,0.05158475573772561
0.20513966480446927,0.052061313222576275
0.2064804469273743,0.052540091666798155
0.2078212290502793,0.053021019853519896
0.20916201117318434,0.05350402523944024
0.2105027932960894,0.05398903395571593
0.21184357541899443,0.054475970809334626
0.21318435754189943,0.05496475928498383
0.21452513966480447,0.055455321547426314
0.2158659217877095,0.05594757844439195
0.2172067039106145,0.056441449509995203
0.21854748603351953,0.05693685296868688
0.21988826815642457,0.05743370573974803
0.22122905027932963,0.057931923442333014
0.22256983240223463,0.058431420401068065
0.22391061452513966,0.058932109652210976
0.2252513966480447,0.05943390295037625
0.2265921787709497,0.059936710775829405
0.22793296089385473,0.060440442342353434
0.22927374301675976,0.06094500560568855
0.23061452513966482,0.06145030727254655
0.2319553072625698,0.06195625281019869
0.23329608938547486,0.06246274645663627
0.2346368715083799,0.06296969123130032
0.2359776536312849,0.06347698894637761
0.23731843575418993,0.06398454021865703
0.23865921787709496,0.06449224448194037
0.24,0.065
