x,y
0.0,0.02
0.001955307262569832,0.020130574388371247
0.003910614525139664,0.02027989232868642
0.005865921787709496,0.020437211302389353
0.007821229050279328,0.020599962340507177
0.009776536312849162,0.020766875750314988
0.011731843575418992,0.02093718294284368
0.013687150837988825,0.02111036520549641
0.015642458100558657,0.021286047430153512
0.01759776536312849,0.021463944999638905
0.019553072625698324,0.021643834156500428
0.021508379888268155,0.02182553411740879
0.023463687150837985,0.022008895615363046
0.02541899441340782,0.02219379320893478
0.02737430167597765,0.022380119921949417
0.029329608938547486,0.02256778338959359
0.03128491620111731,0.022756703014403065
0.033240223463687144,0.022946807820364415
0.03519553072625698,0.023138034802451368
0.03715083798882681,0.023330327635841294
0.03910614525139665,0.02352363565149578
0.04106145251396648,0.023717913012486384
0.04301675977653631,0.023913118043986707
0.04497206703910614,0.02410921268254349
0.04692737430167597,0.024306162019103256
0.04888268156424581,0.024503933916574117
0.05083798882681564,0.024702498687257265
0.05279329608938547,0.024901828818824117
0.0547486033519553,0.025101898739998678
0.05670391061452513,0.025302684618974162
0.05865921787709497,0.025504164189015806
0.0606145251396648,0.025706316596796522
0.06256983240223463,0.02590912226986202
0.06452513966480446,0.026112562800288442
0.06648044692737429,0.026316620842121993
0.06843575418994413,0.026521280020609515
0.07039106145251396,0.026726524851565386
0.07234636871508379,0.026932340669491968
0.07430167597765362,0.02713871356329186
0.07625698324022345,0.027345630318590927
0.0782122905027933,0.027553078365839916
0.08016759776536313,0.027761045733485305
0.08212290502793296,0.027969521005602543
0.08407821229050279,0.028178493283469976
0.08603351955307262,0.028387952150633763
0.08798882681564245,0.028597887641074213
0.08994413407821228,0.028808290210135368
0.09189944134078212,0.029019150707922985
0.09385474860335194,0.029230460354913147
0.09581005586592178,0.029442210719545538
0.09776536312849161,0.02965439369760258
0.09972067039106144,0.02986700149319919
0.10167597765363127,0.030080026601228188
0.1036312849162011,0.030293461791123997
0.10558659217877094,0.030507300091822624
0.10754189944134078,0.030721534777809163
0.1094972067039106,0.030936159356155873
0.11145251396648044,0.031151167554464038
0.11340782122905026,0.03136655330963176
0.1153631284916201,0.031582310757377954
0.11731843575418995,0.03179843422245948
0.11927374301675976,0.03201491820952494
0.1212290502793296,0.03223175739455385
0.12318435754189942,0.03244894661683477
0.12513966480446925,0.032666480871440674
0.1270949720670391,0.032884355302163215
0.1290502793296089,0.03310256519487137
0.13100558659217876,0.03332110597126293
0.13296089385474857,0.03353997318298001
0.13491620111731842,0.03375916250606244
0.13687150837988826,0.033978669735714825
0.13882681564245808,0.03419849078136554
0.14078212290502792,0.03441862166199732
0.14273743016759774,0.03463905850173094
0.14469273743016758,0.03485979752564514
0.14664804469273743,0.03508083505581698
0.14860335195530724,0.03530216750756823
0.1505586592178771,0.03552379138590463
0.1525139664804469,0.03574570328213555
0.15446927374301675,0.03596789987066286
0.1564245810055866,0.036190377905928425
0.1583798882681564,0.03641313421951052
0.16033519553072625,0.03663616571736014
0.16229050279329607,0.03685946937716893
0.16424581005586592,0.03708304224586072
0.16620111731843573,0.03730688143719979
0.16815642458100558,0.03753098412950887
0.17011173184357542,0.037755347563490624
0.17206703910614524,0.037979969040147
0.17402234636871508,0.03820484591879075
0.1759776536312849,0.03842997561514422
0.17793296089385474,0.0386553555995205
0.17988826815642456,0.038880983395082634
0.1818435754189944,0.03910685657617664
0.18379888268156425,0.03933297276673455
0.1857541899441341,0.039559329638743604
0.18770949720670388,0.03978592491077849
0.18966480446927372,0.04001275634659314
0.19162011173184357,0.04023982175376925
0.1935754189944134,0.04046711898241853
0.19553072625698323,0.040694645923936165
0.19748603351955304,0.04092240050980299
0.1994413407821229,0.04115038071043374
0.20139664804469273,0.041378584534069604
0.20335195530726255,0.04160701002571255
0.2053072625698324,0.04183565526609974
0.2072625698324022,0.042064518370716
0.20921787709497205,0.04229359748884271
0.21117318435754187,0.042522890802641294
0.21312849162011172,0.04275239652626989
0.21508379888268156,0.04298211290503163
0.21703910614525138,0.04321203821455309
0.2189944134078212,0.04344217075999172
0.22094972067039104,0.04367250887527074
0.22290502793296088,0.04390305092234058
0.22486033519553073,0.04413379529046558
0.2268156424581005,0.0443647403955348
0.22877094972067036,0.04459588467939616
0.2307262569832402,0.04482722660921266
0.23268156424581005,0.04505876467683992
0.2346368715083799,0.04529049739822419
0.23659217877094968,0.04552242331281986
0.23854748603351952,0.045754540983025824
0.24050279329608937,0.04598684899363974
0.2424581005586592,0.04621934595132978
0.24441340782122906,0.04645203048412287
0.24636871508379884,0.046684901240908946
0.2483240223463687,0.04691795689096061
0.2502793296089385,0.047151196123467395
0.2522346368715084,0.047384617647084445
0.2541899441340782,0.04761822018949464
0.256145251396648,0.047852002496983986
0.2581005586592178,0.04808596333402962
0.2600558659217877,0.04832010148289999
0.2620111731843575,0.048554415743266716
0.2639664804469274,0.04878890493182789
0.26592178770949715,0.04902356788194208
0.267877094972067,0.04925840344327301
0.26983240223463684,0.049493410481444164
0.2717877094972067,0.04972858787770339
0.2737430167597765,0.04996393452859674
0.27569832402234634,0.050199449345651403
0.27765363128491616,0.05043513125506758
0.27960893854748603,0.050670979197418586
0.28156424581005585,0.05090699212735934
0.2835195530726257,0.051143169013342635
0.2854748603351955,0.05137950883734306
0.28743016759776535,0.05161601059458837
0.28938547486033517,0.051852673293297874
0.29134078212290504,0.052089495954427814
0.29329608938547486,0.05232647761142335
0.2952513966480447,0.05256361730997704
0.2972067039106145,0.05280091410779353
0.29916201117318436,0.05303836707436027
0.3011173184357542,0.05327597529072417
0.30307262569832405,0.05351373784927377
0.3050279329608938,0.05375165385352698
0.3069832402234637,0.053989722417924185
0.3089385474860335,0.05422794266762632
0.31089385474860337,0.05446631373831812
0.3128491620111732,0.05470483477601602
0.314804469273743,0.05494350493688094
0.3167597765363128,0.05518232338703541
0.3187150837988827,0.05542128930238523
0.3206703910614525,0.055660401868445314
0.3226256983240223,0.055899660280169766
0.32458100558659214,0.05613906374178587
0.326536312849162,0.05637861146663213
0.32849162011173183,0.05661830267699983
0.33044692737430165,0.056858136603978635
0.33240223463687146,0.05709811248730545
0.33435754189944134,0.05733822957521688
0.33631284916201115,0.05757848712430505
0.33826815642458097,0.057818884399376685
0.34022346368715084,0.058059420673315376
0.34217877094972066,0.05830009522694683
0.3441340782122905,0.05854090734890739
0.3460893854748603,0.05878185633551515
0.34804469273743016,0.059022941490644146
0.35,0.05926416212560111
